state,regional_division,population,article_title,revision_id,article_quality
Maine,New England,1385340,"Eagle Lake, Maine",1174510216,C
Maine,New England,1385340,"East Machias, Maine",1174510316,Start
Maine,New England,1385340,"East Millinocket, Maine",1156611324,C
Maine,New England,1385340,"Eastbrook, Maine",1174510338,C
Maine,New England,1385340,"Easton, Maine",1166067301,GA
Maine,New England,1385340,"Eastport, Maine",1177290475,C
Maine,New England,1385340,"Eddington, Maine",1166067447,C
Maine,New England,1385340,"Edgecomb, Maine",1171733751,C
Maine,New England,1385340,"Edinburg, Maine",1174510361,Start
Maine,New England,1385340,"Eliot, Maine",1166059780,C
Maine,New England,1385340,"Ellsworth, Maine",1165844989,C
Maine,New England,1385340,"Embden, Maine",1166067680,GA
Maine,New England,1385340,"Enfield, Maine",1166067717,GA
Maine,New England,1385340,"Etna, Maine",1174510390,C
Maine,New England,1385340,"Eustis, Maine",1174510423,C
Maine,New England,1385340,"Exeter, Maine",1174510442,C
Maine,New England,1385340,"Fairfield, Maine",1157089080,C
Maine,New England,1385340,"Falmouth, Maine",1168616013,C
Maine,New England,1385340,"Farmingdale, Maine",1157724651,C
Maine,New England,1385340,"Farmington, Maine",1169888444,C
Maine,New England,1385340,"Fayette, Maine",1174510465,C
Maine,New England,1385340,"Fort Fairfield, Maine",1179350992,C
Maine,New England,1385340,"Fort Kent, Maine",1177095521,GA
Maine,New England,1385340,"Frankfort, Maine",1174510487,C
Maine,New England,1385340,"Franklin, Maine",1166068638,C
Maine,New England,1385340,"Freedom, Maine",1174510512,C
Maine,New England,1385340,"Freeport, Maine",1178533899,C
Maine,New England,1385340,"Frenchboro, Maine",1174510526,C
Maine,New England,1385340,"Frenchville, Maine",1177094767,C
Maine,New England,1385340,"Friendship, Maine",1167072942,C
Maine,New England,1385340,"Frye Island, Maine",1179343555,C
Maine,New England,1385340,"Fryeburg, Maine",1159284235,C
Maine,New England,1385340,"Gardiner, Maine",1172664106,C
Maine,New England,1385340,"Garfield Plantation, Maine",1132675697,Start
Maine,New England,1385340,"Garland, Maine",1174510575,C
Maine,New England,1385340,"Georgetown, Maine",1132676255,C
Maine,New England,1385340,"Gilead, Maine",1174510610,C
Maine,New England,1385340,"Glenburn, Maine",1156530098,Start
Maine,New England,1385340,"Glenwood Plantation, Maine",1177198643,Start
Maine,New England,1385340,"Gorham, Maine",1174705390,C
Maine,New England,1385340,"Gouldsboro, Maine",1178367472,C
Maine,New England,1385340,"Grand Isle, Maine",1174510625,Start
Maine,New England,1385340,"Grand Lake Stream, Maine",1175405392,C
Maine,New England,1385340,"Gray, Maine",1166069776,C
Maine,New England,1385340,"Great Pond, Maine",1166069785,Start
Maine,New England,1385340,"Greenbush, Maine",1166179958,Start
Maine,New England,1385340,"Greene, Maine",1166179969,C
Maine,New England,1385340,"Greenville, Maine",1166180034,GA
Maine,New England,1385340,"Greenwood, Maine",1174510655,C
Maine,New England,1385340,"Guilford, Maine",1159401295,C
Maine,New England,1385340,"Hallowell, Maine",1175892685,C
Maine,New England,1385340,"Hamlin, Maine",1174510675,Start
Maine,New England,1385340,"Hammond, Maine",1175362182,Start
Maine,New England,1385340,"Hampden, Maine",1175397834,C
Maine,New England,1385340,"Hancock, Maine",1166180401,C
Maine,New England,1385340,"Hanover, Maine",1166180443,C
Maine,New England,1385340,"Harmony, Maine",1174510722,C
Maine,New England,1385340,"Harpswell, Maine",1178425891,C
Maine,New England,1385340,"Harrington, Maine",1166180553,C
Maine,New England,1385340,"Harrison, Maine",1166180576,GA
Maine,New England,1385340,"Hartford, Maine",1174510749,Start
Maine,New England,1385340,"Hartland, Maine",1157091720,C
Maine,New England,1385340,"Haynesville, Maine",1174412908,Start
Maine,New England,1385340,"Hebron, Maine",1174510767,C
Maine,New England,1385340,"Hermon, Maine",1166180906,C
Maine,New England,1385340,"Hersey, Maine",1174510793,Start
Maine,New England,1385340,"Highland Plantation, Maine",1178266072,Start
Maine,New England,1385340,"Hiram, Maine",1174510851,C
Maine,New England,1385340,"Hodgdon, Maine",1174510890,C
Maine,New England,1385340,"Holden, Maine",1166181187,Start
Maine,New England,1385340,"Hollis, Maine",1173831578,C
Maine,New England,1385340,"Hope, Maine",1166181363,C
Maine,New England,1385340,"Houlton, Maine",1174160140,GA
Maine,New England,1385340,"Howland, Maine",1174510915,C
Maine,New England,1385340,"Hudson, Maine",1166181491,C
Maine,New England,1385340,"Industry, Maine",1174510928,Start
Maine,New England,1385340,"Island Falls, Maine",1166181751,Start
Maine,New England,1385340,"Isle au Haut, Maine",1177218916,GA
Maine,New England,1385340,"Islesboro, Maine",1170788712,C
Maine,New England,1385340,"Jackman, Maine",1179546053,C
Maine,New England,1385340,"Jackson, Maine",1174510984,C
Maine,New England,1385340,"Jay, Maine",1176339097,GA
Maine,New England,1385340,"Jefferson, Maine",1166181954,C
Maine,New England,1385340,"Jonesboro, Maine",1174511009,C
Maine,New England,1385340,"Jonesport, Maine",1178147038,C
Maine,New England,1385340,"Kenduskeag, Maine",1166182207,Start
Maine,New England,1385340,"Kennebunk, Maine",1172898961,C
Maine,New England,1385340,"Kennebunkport, Maine",1177472944,C
Maine,New England,1385340,"Kingfield, Maine",1174511039,C
Maine,New England,1385340,"Kingsbury Plantation, Maine",1174511082,C
Maine,New England,1385340,"Kittery, Maine",1176239816,C
Maine,New England,1385340,"Knox, Maine",1166182593,C
Maine,New England,1385340,"Lagrange, Maine",1174511104,C
Maine,New England,1385340,"Lake View Plantation, Maine",1174511115,Start
Maine,New England,1385340,"Lakeville, Maine",1174511152,Start
Maine,New England,1385340,"Lamoine, Maine",1166205469,C
Maine,New England,1385340,"Lebanon, Maine",1166205662,C
Maine,New England,1385340,"Lee, Maine",1175069100,Start
Maine,New England,1385340,"Leeds, Maine",1168616311,C
Maine,New England,1385340,"Levant, Maine",1166205846,C
Maine,New England,1385340,"Lewiston, Maine",1178167795,B
Maine,New England,1385340,"Liberty, Maine",1175161460,C
Maine,New England,1385340,"Limerick, Maine",1159786017,C
Maine,New England,1385340,"Limestone, Maine",1166205956,C
Maine,New England,1385340,"Limington, Maine",1166205960,C
Maine,New England,1385340,"Lincoln, Maine",1159400170,C
Maine,New England,1385340,"Lincoln Plantation, Maine",1161508107,Start
Maine,New England,1385340,"Lincolnville, Maine",1174304798,C
Maine,New England,1385340,"Linneus, Maine",1174511195,Start
Maine,New England,1385340,"Lisbon, Maine",1166206075,C
Maine,New England,1385340,"Litchfield, Maine",1166206119,C
Maine,New England,1385340,"Littleton, Maine",1174511213,C
Maine,New England,1385340,"Livermore, Maine",1166206179,C
Maine,New England,1385340,"Livermore Falls, Maine",1173863306,C
Maine,New England,1385340,"Long Island, Maine",1160433946,C
Maine,New England,1385340,"Lovell, Maine",1174511232,GA
Maine,New England,1385340,"Lowell, Maine",1174511240,Start
Maine,New England,1385340,"Lubec, Maine",1169072997,C
Maine,New England,1385340,"Ludlow, Maine",1174511265,C
Maine,New England,1385340,"Lyman, Maine",1166498355,C
Maine,New England,1385340,"Machias, Maine",1176105678,C
Maine,New England,1385340,"Machiasport, Maine",1166206614,C
Maine,New England,1385340,"Macwahoc, Maine",121078621,Stub
Maine,New England,1385340,"Madawaska, Maine",1177095941,C
Maine,New England,1385340,"Madison, Maine",1167989079,C
Maine,New England,1385340,"Manchester, Maine",1157719731,C
Maine,New England,1385340,"Mapleton, Maine",1166206838,Start
Maine,New England,1385340,"Mariaville, Maine",1178565671,C
Maine,New England,1385340,"Mars Hill, Maine",1174511358,C
Maine,New England,1385340,"Marshfield, Maine",1174511381,Start
Maine,New England,1385340,"Masardis, Maine",1166207156,Start
Maine,New England,1385340,"Matinicus Isle, Maine",1144268047,GA
Maine,New England,1385340,"Mattawamkeag, Maine",1174511413,C
Maine,New England,1385340,"Maxfield, Maine",1174511444,Start
Maine,New England,1385340,"Mechanic Falls, Maine",1166207401,C
Maine,New England,1385340,"Meddybemps, Maine",1174511457,Start
Maine,New England,1385340,"Medford, Maine",1166207424,C
Maine,New England,1385340,"Medway, Maine",1174511465,C
Maine,New England,1385340,"Mercer, Maine",1166207516,Start
Maine,New England,1385340,"Merrill, Maine",1166207546,Start
Maine,New England,1385340,"Mexico, Maine",1179271345,C
Maine,New England,1385340,"Milbridge, Maine",1166207791,C
Maine,New England,1385340,"Milford, Maine",1177713684,C
Maine,New England,1385340,"Millinocket, Maine",1169172055,GA
Maine,New England,1385340,"Milo, Maine",1171507206,C
Maine,New England,1385340,"Minot, Maine",1166208066,C
Maine,New England,1385340,"Monhegan, Maine",1177849510,GA
Maine,New England,1385340,"Monmouth, Maine",1177051303,C
Maine,New England,1385340,"Monroe, Maine",1166208196,Start
Maine,New England,1385340,"Monson, Maine",1166208215,C
Maine,New England,1385340,"Monticello, Maine",1166208357,C
Maine,New England,1385340,"Montville, Maine",1174073228,C
Maine,New England,1385340,"Moose River, Maine",1166208534,Start
Maine,New England,1385340,"Moro Plantation, Maine",1176357915,Start
Maine,New England,1385340,"Morrill, Maine",1174511597,C
Maine,New England,1385340,"Moscow, Maine",1166208625,C
Maine,New England,1385340,"Mount Chase, Maine",1166208686,C
Maine,New England,1385340,"Mount Desert, Maine",1166208712,C
Maine,New England,1385340,"Mount Vernon, Maine",1166208782,C
Maine,New England,1385340,"Naples, Maine",1166208902,C
Maine,New England,1385340,"Nashville Plantation, Maine",1174511604,Start
Maine,New England,1385340,"New Canada, Maine",1172710727,Start
Maine,New England,1385340,"New Gloucester, Maine",1166209098,C
Maine,New England,1385340,"New Limerick, Maine",1166209205,Start
Maine,New England,1385340,"New Portland, Maine",1166209298,C
Maine,New England,1385340,"New Sharon, Maine",1166636225,C
Maine,New England,1385340,"New Sweden, Maine",1166209341,C
Maine,New England,1385340,"New Vineyard, Maine",1166209346,Start
Maine,New England,1385340,"Newburgh, Maine",1166209440,Start
Maine,New England,1385340,"Newcastle, Maine",1168422298,C
Maine,New England,1385340,"Newfield, Maine",1166209495,C
Maine,New England,1385340,"Newport, Maine",1164687526,GA
Maine,New England,1385340,"Newry, Maine",1166209554,C
Maine,New England,1385340,"Nobleboro, Maine",1157526650,C
Maine,New England,1385340,"Norridgewock, Maine",1157118349,C
Maine,New England,1385340,"North Berwick, Maine",1159751253,C
Maine,New England,1385340,"North Haven, Maine",1158969812,GA
Maine,New England,1385340,"North Yarmouth, Maine",1177193226,C
Maine,New England,1385340,"Northfield, Maine",1166209815,Start
Maine,New England,1385340,"Northport, Maine",1166209842,GA
Maine,New England,1385340,"Norway, Maine",1179472370,GA
Maine,New England,1385340,"Oakfield, Maine",1166209999,Start
Maine,New England,1385340,"Oakland, Maine",1166210018,C
Maine,New England,1385340,"Ogunquit, Maine",1177239007,C
Maine,New England,1385340,"Old Orchard Beach, Maine",1167416208,C
Maine,New England,1385340,"Old Town, Maine",1175660131,C
Maine,New England,1385340,"Orient, Maine",1166210607,Start
Maine,New England,1385340,"Orland, Maine",1166210643,Start
Maine,New England,1385340,"Orono, Maine",1156302270,C
Maine,New England,1385340,"Orrington, Maine",1166210676,C
Maine,New England,1385340,"Osborn, Maine",1166210705,Start
Maine,New England,1385340,"Otis, Maine",1166210757,Start
Maine,New England,1385340,"Otisfield, Maine",1174511818,C
Maine,New England,1385340,"Owls Head, Maine",1166210805,C
Maine,New England,1385340,"Oxford, Maine",1159435066,C
Maine,New England,1385340,"Palermo, Maine",1169601520,C
Maine,New England,1385340,"Palmyra, Maine",1166210883,Start
Maine,New England,1385340,"Paris, Maine",1177386730,C
Maine,New England,1385340,"Parkman, Maine",1166210967,C
Maine,New England,1385340,"Parsonsfield, Maine",1174511862,C
Maine,New England,1385340,"Passadumkeag, Maine",1166210998,C
Maine,New England,1385340,"Patten, Maine",1166211016,C
Maine,New England,1385340,"Pembroke, Maine",1166211130,C
Maine,New England,1385340,"Penobscot, Maine",1166211155,Start
Maine,New England,1385340,"Perham, Maine",1114982458,Start
Maine,New England,1385340,"Perry, Maine",1166211184,C
Maine,New England,1385340,"Peru, Maine",1166211213,C
Maine,New England,1385340,"Phillips, Maine",1166211252,C
Maine,New England,1385340,"Phippsburg, Maine",1166211266,C
Maine,New England,1385340,"Pittsfield, Maine",1157123961,C
Maine,New England,1385340,"Pittston, Maine",1166229013,C
Maine,New England,1385340,"Pleasant Ridge Plantation, Maine",1154903805,Start
Maine,New England,1385340,"Plymouth, Maine",1175362256,Start
Maine,New England,1385340,"Poland, Maine",1166229160,GA
Maine,New England,1385340,"Portage Lake, Maine",1166229259,C
Maine,New England,1385340,"Porter, Maine",1166229274,C
Maine,New England,1385340,"Portland, Maine",1177949498,B
Maine,New England,1385340,"Pownal, Maine",1174511885,C
Maine,New England,1385340,"Presque Isle, Maine",1174313212,C
Maine,New England,1385340,"Princeton, Maine",1166229430,Start
Maine,New England,1385340,"Prospect, Maine",1166229461,C
Maine,New England,1385340,"Randolph, Maine",1165232083,GA
Maine,New England,1385340,"Rangeley, Maine",1179546303,GA
Maine,New England,1385340,"Rangeley Plantation, Maine",1158396206,Start
Maine,New England,1385340,"Raymond, Maine",1166229632,C
Maine,New England,1385340,"Readfield, Maine",1166229650,C
Maine,New England,1385340,"Reed Plantation, Maine",1174511919,Start
Maine,New England,1385340,"Richmond, Maine",1166229841,C
Maine,New England,1385340,"Ripley, Maine",1166229971,Start
Maine,New England,1385340,"Robbinston, Maine",1166230069,C
Maine,New England,1385340,"Rockland, Maine",1177872063,GA
Maine,New England,1385340,"Rockport, Maine",1167548155,C
Maine,New England,1385340,"Rome, Maine",1166230239,C
Maine,New England,1385340,"Roque Bluffs, Maine",1166230262,Start
Maine,New England,1385340,"Roxbury, Maine",1166230343,C
Maine,New England,1385340,"Rumford, Maine",1172512374,C
Maine,New England,1385340,"Sabattus, Maine",1166230548,C
Maine,New England,1385340,"Saco, Maine",1176982087,GA
Maine,New England,1385340,"Saint John Plantation, Maine",1174511931,Start
Maine,New England,1385340,"Sandy River Plantation, Maine",1174511952,Start
Maine,New England,1385340,"Sanford, Maine",1165900843,C
Maine,New England,1385340,"Sangerville, Maine",1176911643,C
Maine,New England,1385340,"Scarborough, Maine",1171535857,C
Maine,New England,1385340,"Searsmont, Maine",1166230904,C
Maine,New England,1385340,"Searsport, Maine",1177197627,GA
Maine,New England,1385340,"Sebago, Maine",1160695870,C
Maine,New England,1385340,"Sebec, Maine",1166230912,Start
Maine,New England,1385340,"Seboeis Plantation, Maine",1156217550,Start
Maine,New England,1385340,"Sedgwick, Maine",1166230934,C
Maine,New England,1385340,"Shapleigh, Maine",1166231090,C
Maine,New England,1385340,"Sherman, Maine",1166231209,Start
Maine,New England,1385340,"Shirley, Maine",1166231248,Start
Maine,New England,1385340,"Sidney, Maine",1166231311,C
Maine,New England,1385340,"Skowhegan, Maine",1157139070,C
Maine,New England,1385340,"Smithfield, Maine",1166231444,C
Maine,New England,1385340,"Smyrna, Maine",1166231475,C
Maine,New England,1385340,"Solon, Maine",1166231511,C
Maine,New England,1385340,"Somerville, Maine",1166231527,Start
Maine,New England,1385340,"Sorrento, Maine",1166231548,Start
Maine,New England,1385340,"South Berwick, Maine",1159684967,C
Maine,New England,1385340,"South Bristol, Maine",1175632840,C
Maine,New England,1385340,"South Thomaston, Maine",1166329811,C
Maine,New England,1385340,"South Portland, Maine",1176268716,C
Maine,New England,1385340,"Southport, Maine",1171733698,C
Maine,New England,1385340,"Southwest Harbor, Maine",1166329869,C
Maine,New England,1385340,"Springfield, Maine",1175060251,Start
Maine,New England,1385340,"St. Agatha, Maine",1179405863,C
Maine,New England,1385340,"St. Albans, Maine",1166330109,Start
Maine,New England,1385340,"St. Francis, Maine",1166330135,Start
Maine,New England,1385340,"St. George, Maine",1177292710,GA
Maine,New England,1385340,"Stacyville, Maine",1166330260,Start
Maine,New England,1385340,"Standish, Maine",1166330280,C
Maine,New England,1385340,"Starks, Maine",1166330377,C
